Header/HolderOfTheTransitProcedure/Address/country/Code;${L_main$$Header} > ${L_Model$$HolderOfTheTransitProcedure} > ${L_Model$$Address} > ${L_Model$$Country} > ${CountryCode}
Header/HolderOfTheTransitProcedure/Address/country/Description;${L_main$$Header} > ${L_Model$$HolderOfTheTransitProcedure} > ${L_Model$$Address} > ${L_Model$$Country} > ${Description}
Header/HolderOfTheTransitProcedure/Address/country/ValidFrom;${L_main$$Header} > ${L_Model$$HolderOfTheTransitProcedure} > ${L_Model$$Address} > ${L_Model$$Country} > ${Valid from}
Header/HolderOfTheTransitProcedure/Address/country/ValidTo;${L_main$$Header} > ${L_Model$$HolderOfTheTransitProcedure} > ${L_Model$$Address} > ${L_Model$$Country} > ${Valid to}
Header/HolderOfTheTransitProcedure/Address/country/Lng;${L_main$$Header} > ${L_Model$$HolderOfTheTransitProcedure} > ${L_Model$$Address} > ${L_Model$$Country} > ${Description language}
Header/HolderOfTheTransitProcedure/Address/country/_description;${L_main$$Header} > ${L_Model$$HolderOfTheTransitProcedure} > ${L_Model$$Address} > ${L_Model$$Country} > ${_ description}
Header/HolderOfTheTransitProcedure/ContactPerson;${L_main$$Header} > ${L_Model$$HolderOfTheTransitProcedure} > ${L_Model$$ContactPerson}
Header/HolderOfTheTransitProcedure/ContactPerson/name;${L_main$$Header} > ${L_Model$$HolderOfTheTransitProcedure} > ${L_Model$$ContactPerson} > ${L_Model$$Name}
Header/HolderOfTheTransitProcedure/ContactPerson/phoneNumber;${L_main$$Header} > ${L_Model$$HolderOfTheTransitProcedure} > ${L_Model$$ContactPerson} > ${L_Model$$PhoneNumber}
Header/HolderOfTheTransitProcedure/ContactPerson/eMailAddress;${L_main$$Header} > ${L_Model$$HolderOfTheTransitProcedure} > ${L_Model$$ContactPerson} > ${L_Model$$EMailAddress}
Header/Representative;${L_main$$Header} > ${L_Model$$Representative}
Header/Representative/identificationNumber;${L_main$$Header} > ${L_Model$$Representative} > ${L_Model$$IdentificationNumber}
Header/Representative/status;${L_main$$Header} > ${L_Model$$Representative} > ${L_Model$$Status}
Header/Representative/status/Code;${L_main$$Header} > ${L_Model$$Representative} > ${L_Model$$Status} > ${RepresentativeStatusCode}
Header/Representative/status/Description;${L_main$$Header} > ${L_Model$$Representative} > ${L_Model$$Status} > ${Description}
Header/Representative/status/ValidFrom;${L_main$$Header} > ${L_Model$$Representative} > ${L_Model$$Status} > ${Valid from}
Header/Representative/status/ValidTo;${L_main$$Header} > ${L_Model$$Representative} > ${L_Model$$Status} > ${Valid to}
Header/Representative/status/_description;${L_main$$Header} > ${L_Model$$Representative} > ${L_Model$$Status} > ${_ description}
Header/Representative/status/Lng;${L_main$$Header} > ${L_Model$$Representative} > ${L_Model$$Status} > ${Description language}
Header/Representative/ContactPerson;${L_main$$Header} > ${L_Model$$Representative} > ${L_Model$$ContactPerson}
Header/Representative/ContactPerson/name;${L_main$$Header} > ${L_Model$$Representative} > ${L_Model$$ContactPerson} > ${L_Model$$Name}
Header/Representative/ContactPerson/phoneNumber;${L_main$$Header} > ${L_Model$$Representative} > ${L_Model$$ContactPerson} > ${L_Model$$PhoneNumber}
Header/Representative/ContactPerson/eMailAddress;${L_main$$Header} > ${L_Model$$Representative} > ${L_Model$$ContactPerson} > ${L_Model$$EMailAddress}
Header/Representative/name;${L_main$$Header} > ${L_Model$$Representative} > ${L_Model$$Name}
Header/Representative/Address;${L_main$$Header} > ${L_Model$$Representative} > ${L_Model$$ADDRESS1}
Header/Representative/Address/streetAndNumber;${L_main$$Header} > ${L_Model$$Representative} > ${L_Model$$ADDRESS1} > ${L_Model$$StreetAndNumber}
Header/Representative/Address/postcode;${L_main$$Header} > ${L_Model$$Representative} > ${L_Model$$ADDRESS1} > ${L_Model$$Postcode}
Header/Representative/Address/city;${L_main$$Header} > ${L_Model$$Representative} > ${L_Model$$ADDRESS1} > ${L_Model$$City}
Header/Representative/Address/country;${L_main$$Header} > ${L_Model$$Representative} > ${L_Model$$ADDRESS1} > ${L_Model$$Country}
Header/Guarantee;${L_main$$Header} > ${L_Model$$Guarantee}
Header/Guarantee[];${L_main$$Header} > ${L_Model$$Guarantee} ${IX_Guarantee}
Header/Guarantee/otherGuaranteeReference;${L_main$$Header} > ${L_Model$$Guarantee} ${IX_Guarantee} > ${L_Model$$OtherGuaranteeReference}
Header/Guarantee/GuaranteeReference;${L_main$$Header} > ${L_Model$$Guarantee} ${IX_Guarantee} > ${L_Model$$GuaranteeReference}
Header/Guarantee/GuaranteeReference[];${L_main$$Header} > ${L_Model$$Guarantee} ${IX_Guarantee} > ${L_Model$$GuaranteeReference} ${IX_GuaranteeReference}
Header/Guarantee/GuaranteeReference/GRN;${L_main$$Header} > ${L_Model$$Guarantee} ${IX_Guarantee} > ${L_Model$$GuaranteeReference} ${IX_GuaranteeReference} > ${L_Model$$GRN}
Header/Guarantee/GuaranteeReference/amountToBeCovered;${L_main$$Header} > ${L_Model$$Guarantee} ${IX_Guarantee} > ${L_Model$$GuaranteeReference} ${IX_GuaranteeReference} > ${L_Model$$AmountToBeCovered}
Header/Guarantee/GuaranteeReference/currency;${L_main$$Header} > ${L_Model$$Guarantee} ${IX_Guarantee} > ${L_Model$$GuaranteeReference} ${IX_GuaranteeReference} > ${L_Model$$Currency}
Header/Guarantee/GuaranteeReference/currency/Code;${L_main$$Header} > ${L_Model$$Guarantee} ${IX_Guarantee} > ${L_Model$$GuaranteeReference} ${IX_GuaranteeReference} > ${L_Model$$Currency} > ${Currency}
Header/Guarantee/GuaranteeReference/currency/RateValue;${L_main$$Header} > ${L_Model$$Guarantee} ${IX_Guarantee} > ${L_Model$$GuaranteeReference} ${IX_GuaranteeReference} > ${L_Model$$Currency} > ${RateValue}
Header/Guarantee/GuaranteeReference/currency/Description;${L_main$$Header} > ${L_Model$$Guarantee} ${IX_Guarantee} > ${L_Model$$GuaranteeReference} ${IX_GuaranteeReference} > ${L_Model$$Currency} > ${Description}
Header/Guarantee/GuaranteeReference/currency/ValidFrom;${L_main$$Header} > ${L_Model$$Guarantee} ${IX_Guarantee} > ${L_Model$$GuaranteeReference} ${IX_GuaranteeReference} > ${L_Model$$Currency} > ${Valid from}
Header/Guarantee/GuaranteeReference/currency/ValidTo;${L_main$$Header} > ${L_Model$$Guarantee} ${IX_Guarantee} > ${L_Model$$GuaranteeReference} ${IX_GuaranteeReference} > ${L_Model$$Currency} > ${Valid to}
Header/Guarantee/GuaranteeReference/currency/_description;${L_main$$Header} > ${L_Model$$Guarantee} ${IX_Guarantee} > ${L_Model$$GuaranteeReference} ${IX_GuaranteeReference} > ${L_Model$$Currency} > ${_ description}
Header/Guarantee/GuaranteeReference/currency/Lng;${L_main$$Header} > ${L_Model$$Guarantee} ${IX_Guarantee} > ${L_Model$$GuaranteeReference} ${IX_GuaranteeReference} > ${L_Model$$Currency} > ${Description language}
Header/Guarantee/GuaranteeReference/Guarantor;${L_main$$Header} > ${L_Model$$Guarantee} ${IX_Guarantee} > ${L_Model$$GuaranteeReference} ${IX_GuaranteeReference} > ${L_Model$$Guarantor}
Header/Guarantee/GuaranteeReference/Guarantor/identificationNumber;${L_main$$Header} > ${L_Model$$Guarantee} ${IX_Guarantee} > ${L_Model$$GuaranteeReference} ${IX_GuaranteeReference} > ${L_Model$$Guarantor} > ${L_Model$$IdentificationNumber}
Header/Guarantee/GuaranteeReference/Guarantor/name;${L_main$$Header} > ${L_Model$$Guarantee} ${IX_Guarantee} > ${L_Model$$GuaranteeReference} ${IX_GuaranteeReference} > ${L_Model$$Guarantor} > ${L_Model$$Name}
Header/Guarantee/GuaranteeReference/Guarantor/Address;${L_main$$Header} > ${L_Model$$Guarantee} ${IX_Guarantee} > ${L_Model$$GuaranteeReference} ${IX_GuaranteeReference} > ${L_Model$$Guarantor} > ${L_Model$$Address}
Header/Guarantee/GuaranteeReference/Guarantor/Address/streetAndNumber;${L_main$$Header} > ${L_Model$$Guarantee} ${IX_Guarantee} > ${L_Model$$GuaranteeReference} ${IX_GuaranteeReference} > ${L_Model$$Guarantor} > ${L_Model$$Address} > ${L_Model$$StreetAndNumber}
Header/Guarantee/GuaranteeReference/Guarantor/Address/postcode;${L_main$$Header} > ${L_Model$$Guarantee} ${IX_Guarantee} > ${L_Model$$GuaranteeReference} ${IX_GuaranteeReference} > ${L_Model$$Guarantor} > ${L_Model$$Address} > ${L_Model$$Postcode}
Header/Guarantee/GuaranteeReference/Guarantor/Address/city;${L_main$$Header} > ${L_Model$$Guarantee} ${IX_Guarantee} > ${L_Model$$GuaranteeReference} ${IX_GuaranteeReference} > ${L_Model$$Guarantor} > ${L_Model$$Address} > ${L_Model$$City}
Header/Guarantee/GuaranteeReference/Guarantor/Address/country;${L_main$$Header} > ${L_Model$$Guarantee} ${IX_Guarantee} > ${L_Model$$GuaranteeReference} ${IX_GuaranteeReference} > ${L_Model$$Guarantor} > ${L_Model$$Address} > ${L_Model$$Country}
Header/Guarantee/GuaranteeReference/Guarantor/Address/country/Code;${L_main$$Header} > ${L_Model$$Guarantee} ${IX_Guarantee} > ${L_Model$$GuaranteeReference} ${IX_GuaranteeReference} > ${L_Model$$Guarantor} > ${L_Model$$Address} > ${L_Model$$Country} > ${CountryCode}
Header/Guarantee/GuaranteeReference/Guarantor/Address/country/TccEntryDate;${L_main$$Header} > ${L_Model$$Guarantee} ${IX_Guarantee} > ${L_Model$$GuaranteeReference} ${IX_GuaranteeReference} > ${L_Model$$Guarantor} > ${L_Model$$Address} > ${L_Model$$Country} > ${TccEntryDate}
Header/Guarantee/GuaranteeReference/Guarantor/Address/country/NctsEntryDate;${L_main$$Header} > ${L_Model$$Guarantee} ${IX_Guarantee} > ${L_Model$$GuaranteeReference} ${IX_GuaranteeReference} > ${L_Model$$Guarantor} > ${L_Model$$Address} > ${L_Model$$Country} > ${NctsEntryDate}
Header/Guarantee/GuaranteeReference/Guarantor/Address/country/GeoNomenclatureCode;${L_main$$Header} > ${L_Model$$Guarantee} ${IX_Guarantee} > ${L_Model$$GuaranteeReference} ${IX_GuaranteeReference} > ${L_Model$$Guarantor} > ${L_Model$$Address} > ${L_Model$$Country} > ${GeoNomenclatureCode}
Header/Guarantee/GuaranteeReference/Guarantor/Address/country/CountryRegimeCode;${L_main$$Header} > ${L_Model$$Guarantee} ${IX_Guarantee} > ${L_Model$$GuaranteeReference} ${IX_GuaranteeReference} > ${L_Model$$Guarantor} > ${L_Model$$Address} > ${L_Model$$Country} > ${CountryRegimeCode}
Header/Guarantee/GuaranteeReference/Guarantor/Address/country/Description;${L_main$$Header} > ${L_Model$$Guarantee} ${IX_Guarantee} > ${L_Model$$GuaranteeReference} ${IX_GuaranteeReference} > ${L_Model$$Guarantor} > ${L_Model$$Address} > ${L_Model$$Country} > ${Description}
Header/Guarantee/GuaranteeReference/Guarantor/Address/country/ValidFrom;${L_main$$Header} > ${L_Model$$Guarantee} ${IX_Guarantee} > ${L_Model$$GuaranteeReference} ${IX_GuaranteeReference} > ${L_Model$$Guarantor} > ${L_Model$$Address} > ${L_Model$$Country} > ${Valid from}
Header/Guarantee/GuaranteeReference/Guarantor/Address/country/ValidTo;${L_main$$Header} > ${L_Model$$Guarantee} ${IX_Guarantee} > ${L_Model$$GuaranteeReference} ${IX_GuaranteeReference} > ${L_Model$$Guarantor} > ${L_Model$$Address} > ${L_Model$$Country} > ${Valid to}
Header/Guarantee/GuaranteeReference/Guarantor/Address/country/_description;${L_main$$Header} > ${L_Model$$Guarantee} ${IX_Guarantee} > ${L_Model$$GuaranteeReference} ${IX_GuaranteeReference} > ${L_Model$$Guarantor} > ${L_Model$$Address} > ${L_Model$$Country} > ${_ description}
Header/Guarantee/GuaranteeReference/Guarantor/Address/country/Lng;${L_main$$Header} > ${L_Model$$Guarantee} ${IX_Guarantee} > ${L_Model$$GuaranteeReference} ${IX_GuaranteeReference} > ${L_Model$$Guarantor} > ${L_Model$$Address} > ${L_Model$$Country} > ${Description language}
Header/Guarantee/GuaranteeReference/InvalidGuaranteeReason;${L_main$$Header} > ${L_Model$$Guarantee} ${IX_Guarantee} > ${L_Model$$GuaranteeReference} ${IX_GuaranteeReference} > ${L_Model$$InvalidGuaranteeReason}
Header/Guarantee/GuaranteeReference/InvalidGuaranteeReason[];${L_main$$Header} > ${L_Model$$Guarantee} ${IX_Guarantee} > ${L_Model$$GuaranteeReference} ${IX_GuaranteeReference} > ${L_Model$$InvalidGuaranteeReason} ${IX_InvalidGuaranteeReason}
Header/Guarantee/GuaranteeReference/InvalidGuaranteeReason/sequenceNumber;${L_main$$Header} > ${L_Model$$Guarantee} ${IX_Guarantee} > ${L_Model$$GuaranteeReference} ${IX_GuaranteeReference} > ${L_Model$$InvalidGuaranteeReason} ${IX_InvalidGuaranteeReason} > ${L_Model$$SequenceNumber}
Header/Guarantee/GuaranteeReference/InvalidGuaranteeReason/code;${L_main$$Header} > ${L_Model$$Guarantee} ${IX_Guarantee} > ${L_Model$$GuaranteeReference} ${IX_GuaranteeReference} > ${L_Model$$InvalidGuaranteeReason} ${IX_InvalidGuaranteeReason} > ${L_Model$$Code}
Header/Guarantee/GuaranteeReference/InvalidGuaranteeReason/code/Code;${L_main$$Header} > ${L_Model$$Guarantee} ${IX_Guarantee} > ${L_Model$$GuaranteeReference} ${IX_GuaranteeReference} > ${L_Model$$InvalidGuaranteeReason} ${IX_InvalidGuaranteeReason} > ${L_Model$$Code} > ${InvalidGuaranteeReasonCode}
Header/Guarantee/GuaranteeReference/InvalidGuaranteeReason/code/Description;${L_main$$Header} > ${L_Model$$Guarantee} ${IX_Guarantee} > ${L_Model$$GuaranteeReference} ${IX_GuaranteeReference} > ${L_Model$$InvalidGuaranteeReason} ${IX_InvalidGuaranteeReason} > ${L_Model$$Code} > ${Description}
Header/Guarantee/GuaranteeReference/InvalidGuaranteeReason/code/ValidFrom;${L_main$$Header} > ${L_Model$$Guarantee} ${IX_Guarantee} > ${L_Model$$GuaranteeReference} ${IX_GuaranteeReference} > ${L_Model$$InvalidGuaranteeReason} ${IX_InvalidGuaranteeReason} > ${L_Model$$Code} > ${Valid from}
Header/Guarantee/GuaranteeReference/InvalidGuaranteeReason/code/ValidTo;${L_main$$Header} > ${L_Model$$Guarantee} ${IX_Guarantee} > ${L_Model$$GuaranteeReference} ${IX_GuaranteeReference} > ${L_Model$$InvalidGuaranteeReason} ${IX_InvalidGuaranteeReason} > ${L_Model$$Code} > ${Valid to}
Header/Guarantee/GuaranteeReference/InvalidGuaranteeReason/code/Lng;${L_main$$Header} > ${L_Model$$Guarantee} ${IX_Guarantee} > ${L_Model$$GuaranteeReference} ${IX_GuaranteeReference} > ${L_Model$$InvalidGuaranteeReason} ${IX_InvalidGuaranteeReason} > ${L_Model$$Code} > ${Description language}
Header/Guarantee/GuaranteeReference/InvalidGuaranteeReason/code/_description;${L_main$$Header} > ${L_Model$$Guarantee} ${IX_Guarantee} > ${L_Model$$GuaranteeReference} ${IX_GuaranteeReference} > ${L_Model$$InvalidGuaranteeReason} ${IX_InvalidGuaranteeReason} > ${L_Model$$Code} > ${_ description}
Header/Guarantee/GuaranteeReference/InvalidGuaranteeReason/text;${L_main$$Header} > ${L_Model$$Guarantee} ${IX_Guarantee} > ${L_Model$$GuaranteeReference} ${IX_GuaranteeReference} > ${L_Model$$InvalidGuaranteeReason} ${IX_InvalidGuaranteeReason} > ${L_Model$$Text}
Header/Guarantee/GuaranteeReference/allocationResult;${L_main$$Header} > ${L_Model$$Guarantee} ${IX_Guarantee} > ${L_Model$$GuaranteeReference} ${IX_GuaranteeReference} > ${L_Model$$AllocationResult}
Header/Guarantee/GuaranteeReference/allocationResult/Key;${L_main$$Header} > ${L_Model$$Guarantee} ${IX_Guarantee} > ${L_Model$$GuaranteeReference} ${IX_GuaranteeReference} > ${L_Model$$AllocationResult} > ${Key}
Header/Guarantee/GuaranteeReference/allocationResult/Description;${L_main$$Header} > ${L_Model$$Guarantee} ${IX_Guarantee} > ${L_Model$$GuaranteeReference} ${IX_GuaranteeReference} > ${L_Model$$AllocationResult} > ${Description}
Header/Guarantee/GuaranteeReference/customsOfficeGuarantee;${L_main$$Header} > ${L_Model$$Guarantee} ${IX_Guarantee} > ${L_Model$$GuaranteeReference} ${IX_GuaranteeReference} > ${L_Model$$CustomsOfficeOfGuarantee}
Header/Guarantee/GuaranteeReference/ExcludedCountry;${L_main$$Header} > ${L_Model$$Guarantee} ${IX_Guarantee} > ${L_Model$$GuaranteeReference} ${IX_GuaranteeReference} > ${L_Model$$ExcludedCountry}
Header/Guarantee/GuaranteeReference/ExcludedCountry[];${L_main$$Header} > ${L_Model$$Guarantee} ${IX_Guarantee} > ${L_Model$$GuaranteeReference} ${IX_GuaranteeReference} > ${L_Model$$ExcludedCountry} ${IX_ExcludedCountry}
Header/Guarantee/GuaranteeReference/ExcludedCountry/code;${L_main$$Header} > ${L_Model$$Guarantee} ${IX_Guarantee} > ${L_Model$$GuaranteeReference} ${IX_GuaranteeReference} > ${L_Model$$ExcludedCountry} ${IX_ExcludedCountry} > ${L_Model$$Code}
Header/Guarantee/guaranteeType;${L_main$$Header} > ${L_Model$$Guarantee} ${IX_Guarantee} > ${L_Model$$GuaranteeType}
Header/Guarantee/guaranteeType/Code;${L_main$$Header} > ${L_Model$$Guarantee} ${IX_Guarantee} > ${L_Model$$GuaranteeType} > ${Kód}
Header/Guarantee/guaranteeType/Description;${L_main$$Header} > ${L_Model$$Guarantee} ${IX_Guarantee} > ${L_Model$$GuaranteeType} > ${Description}
Header/Guarantee/guaranteeType/ValidFrom;${L_main$$Header} > ${L_Model$$Guarantee} ${IX_Guarantee} > ${L_Model$$GuaranteeType} > ${Valid from}
Header/Guarantee/guaranteeType/ValidTo;${L_main$$Header} > ${L_Model$$Guarantee} ${IX_Guarantee} > ${L_Model$$GuaranteeType} > ${Valid to}
Header/Guarantee/guaranteeType/Regime;${L_main$$Header} > ${L_Model$$Guarantee} ${IX_Guarantee} > ${L_Model$$GuaranteeType} > ${Regime, for which is the type allowed}
Header/Guarantee/guaranteeType/Lng;${L_main$$Header} > ${L_Model$$Guarantee} ${IX_Guarantee} > ${L_Model$$GuaranteeType} > ${Description language}
Header/Guarantee/guaranteeType/_description;${L_main$$Header} > ${L_Model$$Guarantee} ${IX_Guarantee} > ${L_Model$$GuaranteeType} > ${_ description}
Header/Consignment;${L_main$$Header} > ${L_Model$$Consignment}
Header/Consignment/countryOfDispatch;${L_main$$Header} > ${L_Model$$Consignment} > ${L_Model$$CountryOfDispatch}
Header/Consignment/countryOfDispatch/Code;${L_main$$Header} > ${L_Model$$Consignment} > ${L_Model$$CountryOfDispatch} > ${CountryCode}
Header/Consignment/countryOfDispatch/TccEntryDate;${L_main$$Header} > ${L_Model$$Consignment} > ${L_Model$$CountryOfDispatch} > ${TccEntryDate}
Header/Consignment/countryOfDispatch/NctsEntryDate;${L_main$$Header} > ${L_Model$$Consignment} > ${L_Model$$CountryOfDispatch} > ${NctsEntryDate}
Header/Consignment/countryOfDispatch/GeoNomenclatureCode;${L_main$$Header} > ${L_Model$$Consignment} > ${L_Model$$CountryOfDispatch} > ${GeoNomenclatureCode}
Header/Consignment/countryOfDispatch/CountryRegimeCode;${L_main$$Header} > ${L_Model$$Consignment} > ${L_Model$$CountryOfDispatch} > ${CountryRegimeCode}
Header/Consignment/countryOfDispatch/Description;${L_main$$Header} > ${L_Model$$Consignment} > ${L_Model$$CountryOfDispatch} > ${Description}
